기온,노면온도,습도,시간,경도,위도
-1.9,-5.0,51.1,2024-01-24 18:57:18,127.5517962,34.9487993
-2.0,-5.1,51.1,2024-01-24 18:57:17,127.5515403,34.9491146
-2.0,-5.1,51.1,2024-01-24 18:57:17,127.5516676,34.9489576
-2.0,-5.2,51.1,2024-01-24 18:57:16,127.5514128,34.949273
-2.0,-5.1,51.1,2024-01-24 18:57:16,127.5515403,34.9491146
-2.0,-5.3,51.1,2024-01-24 18:57:15,127.5512832,34.9494305
-1.9,-5.1,51.1,2024-01-24 18:57:15,127.5514128,34.949273
-1.9,-5.1,51.1,2024-01-24 18:57:14,127.5511516,34.9495865
-1.9,-5.1,51.1,2024-01-24 18:57:14,127.5512832,34.9494305
-1.9,-5.2,51.1,2024-01-24 18:57:13,127.5510234,34.9497416
-1.9,-5.2,51.1,2024-01-24 18:57:13,127.5511516,34.9495865
-1.9,-5.0,51.1,2024-01-24 18:57:12,127.5508975,34.9498979
-1.9,-5.1,51.1,2024-01-24 18:57:12,127.5510234,34.9497416
-1.9,-4.8,51.1,2024-01-24 18:57:11,127.5507671,34.9500571
-1.9,-4.5,51.1,2024-01-24 18:57:11,127.5508975,34.9498979
-1.9,-4.9,51.1,2024-01-24 18:57:10,127.5506345,34.9502182
-1.9,-5.2,51.1,2024-01-24 18:57:10,127.5507671,34.9500571
-1.9,-5.0,51.2,2024-01-24 18:57:09,127.5505028,34.9503773
-1.9,-4.9,51.1,2024-01-24 18:57:09,127.5506345,34.9502182
-1.9,-4.9,51.2,2024-01-24 18:57:08,127.5503732,34.9505308
-1.9,-4.9,51.2,2024-01-24 18:57:08,127.5505028,34.9503773
-1.9,-4.9,51.2,2024-01-24 18:57:07,127.5502427,34.9506862
-1.9,-5.0,51.2,2024-01-24 18:57:07,127.5503732,34.9505308
-1.9,-5.0,51.2,2024-01-24 18:57:06,127.5501184,34.9508413
-1.9,-5.1,51.2,2024-01-24 18:57:06,127.5502427,34.9506862
-1.9,-5.1,51.2,2024-01-24 18:57:05,127.5499908,34.9509985
-1.9,-5.2,51.2,2024-01-24 18:57:05,127.5501184,34.9508413
-1.9,-4.9,51.2,2024-01-24 18:57:04,127.5498663,34.9511551
-1.9,-5.0,51.2,2024-01-24 18:57:04,127.5499908,34.9509985
-1.9,-5.1,51.2,2024-01-24 18:57:03,127.549741,34.9513116
-1.9,-4.9,51.2,2024-01-24 18:57:03,127.5498663,34.9511551
-1.9,-5.1,51.2,2024-01-24 18:57:02,127.5496112,34.9514703
-1.9,-5.2,51.2,2024-01-24 18:57:02,127.549741,34.9513116
-1.9,-5.4,51.2,2024-01-24 18:57:01,127.5494832,34.9516265
-1.9,-5.3,51.2,2024-01-24 18:57:01,127.5496112,34.9514703
-1.9,-5.3,51.2,2024-01-24 18:57:00,127.5493592,34.951781
-1.9,-5.6,51.2,2024-01-24 18:57:00,127.5494832,34.9516265
-1.9,-5.0,51.3,2024-01-24 18:56:59,127.5492326,34.9519359
-1.9,-5.2,51.2,2024-01-24 18:56:59,127.5493592,34.951781
-1.9,-5.0,51.3,2024-01-24 18:56:58,127.5491095,34.952098
-1.9,-5.4,51.3,2024-01-24 18:56:58,127.5492326,34.9519359
-1.9,-5.1,51.3,2024-01-24 18:56:57,127.5489871,34.9522554
-1.9,-5.2,51.3,2024-01-24 18:56:57,127.5491095,34.952098
-1.8,-5.3,51.3,2024-01-24 18:56:56,127.5488617,34.9524136
-1.9,-5.2,51.3,2024-01-24 18:56:56,127.5489871,34.9522554
-1.9,-5.6,51.3,2024-01-24 18:56:55,127.5487378,34.9525717
-1.9,-5.3,51.3,2024-01-24 18:56:55,127.5488617,34.9524136
-1.9,-5.6,51.3,2024-01-24 18:56:54,127.5486122,34.9527273
-1.9,-5.5,51.3,2024-01-24 18:56:54,127.5487378,34.9525717
-1.9,-5.6,51.3,2024-01-24 18:56:53,127.5484892,34.952885
-1.9,-5.4,51.3,2024-01-24 18:56:53,127.5486122,34.9527273
-1.9,-4.9,51.3,2024-01-24 18:56:52,127.5483664,34.9530461
-1.9,-5.3,51.3,2024-01-24 18:56:52,127.5484892,34.952885
-1.8,-5.6,51.3,2024-01-24 18:56:51,127.5482456,34.9531988
-1.8,-4.9,51.3,2024-01-24 18:56:51,127.5483664,34.9530461
-1.9,-5.3,51.3,2024-01-24 18:56:50,127.5481206,34.9533503
-1.8,-5.7,51.3,2024-01-24 18:56:50,127.5482456,34.9531988
-1.8,-5.6,51.3,2024-01-24 18:56:49,127.5479957,34.9535002
-1.8,-5.6,51.3,2024-01-24 18:56:49,127.5481206,34.9533503
-1.8,-5.6,51.3,2024-01-24 18:56:48,127.5478754,34.9536482
-1.8,-5.5,51.3,2024-01-24 18:56:48,127.5479957,34.9535002
-1.9,-5.7,51.3,2024-01-24 18:56:47,127.547759,34.9537968
-1.8,-5.6,51.3,2024-01-24 18:56:47,127.5478754,34.9536482
-1.8,-5.5,51.3,2024-01-24 18:56:46,127.5476445,34.953944
-1.8,-5.6,51.3,2024-01-24 18:56:46,127.547759,34.9537968
-1.8,-5.7,51.3,2024-01-24 18:56:45,127.5475283,34.9540872
-1.8,-5.8,51.3,2024-01-24 18:56:45,127.5476445,34.953944
-1.8,-5.8,51.3,2024-01-24 18:56:44,127.5474078,34.9542301
-1.8,-5.9,51.3,2024-01-24 18:56:44,127.5475283,34.9540872
-1.8,-6.0,51.3,2024-01-24 18:56:43,127.5472905,34.9543731
-1.8,-5.9,51.3,2024-01-24 18:56:43,127.5474078,34.9542301
-1.7,-6.1,51.3,2024-01-24 18:56:42,127.5471715,34.954523
-1.7,-6.0,51.3,2024-01-24 18:56:42,127.5472905,34.9543731
-1.7,-6.1,51.3,2024-01-24 18:56:41,127.5470508,34.954674
-1.7,-6.0,51.3,2024-01-24 18:56:41,127.5471715,34.954523
-1.7,-6.0,51.3,2024-01-24 18:56:40,127.5469303,34.9548249
-1.7,-5.9,51.3,2024-01-24 18:56:40,127.5470508,34.954674
-1.7,-5.9,51.3,2024-01-24 18:56:39,127.5468073,34.9549732
-1.7,-5.9,51.3,2024-01-24 18:56:39,127.5469303,34.9548249
-1.7,-5.8,51.3,2024-01-24 18:56:38,127.5466827,34.9551224
-1.7,-5.9,51.3,2024-01-24 18:56:38,127.5468073,34.9549732
-1.7,-5.9,51.3,2024-01-24 18:56:37,127.5465604,34.9552712
-1.7,-5.8,51.3,2024-01-24 18:56:37,127.5466827,34.9551224
-1.7,-5.9,51.3,2024-01-24 18:56:36,127.5464378,34.9554182
-1.6,-5.7,51.3,2024-01-24 18:56:36,127.5465604,34.9552712
-1.6,-5.7,51.4,2024-01-24 18:56:35,127.5463169,34.9555638
-1.6,-5.7,51.3,2024-01-24 18:56:35,127.5464378,34.9554182
-1.6,-5.7,51.4,2024-01-24 18:56:34,127.546199,34.9557085
-1.6,-5.7,51.4,2024-01-24 18:56:34,127.5463169,34.9555638
-1.6,-5.6,51.5,2024-01-24 18:56:33,127.5460844,34.9558519
-1.6,-5.8,51.4,2024-01-24 18:56:33,127.546199,34.9557085
-1.6,-5.7,51.5,2024-01-24 18:56:32,127.5459695,34.9559962
-1.6,-5.5,51.5,2024-01-24 18:56:32,127.5460844,34.9558519
-1.5,-5.7,51.5,2024-01-24 18:56:31,127.545857,34.956142
-1.5,-5.7,51.5,2024-01-24 18:56:31,127.5459695,34.9559962
-1.5,-6.0,51.5,2024-01-24 18:56:30,127.5457424,34.9562882
-1.5,-5.9,51.5,2024-01-24 18:56:30,127.545857,34.956142
-1.5,-6.0,51.5,2024-01-24 18:56:29,127.5456273,34.9564309
-1.5,-6.0,51.5,2024-01-24 18:56:29,127.5457424,34.9562882
-1.5,-5.8,51.5,2024-01-24 18:56:28,127.5455131,34.9565751
-1.5,-5.9,51.5,2024-01-24 18:56:28,127.5456273,34.9564309
-1.5,-5.8,51.6,2024-01-24 18:56:27,127.5454016,34.9567145
-1.4,-5.7,51.6,2024-01-24 18:56:26,127.5452937,34.9568549
-1.4,-5.8,51.6,2024-01-24 18:56:26,127.5454016,34.9567145
-1.4,-5.3,51.6,2024-01-24 18:56:25,127.5451855,34.95699
-1.4,-5.4,51.6,2024-01-24 18:56:25,127.5452937,34.9568549
-1.4,-5.6,51.6,2024-01-24 18:56:24,127.5450776,34.9571257
-1.4,-5.6,51.6,2024-01-24 18:56:24,127.5451855,34.95699
-1.4,-5.5,51.6,2024-01-24 18:56:23,127.5449707,34.9572656
-1.4,-5.4,51.6,2024-01-24 18:56:23,127.5450776,34.9571257
-1.4,-5.8,51.6,2024-01-24 18:56:22,127.5448671,34.957408
-1.4,-5.5,51.6,2024-01-24 18:56:22,127.5449707,34.9572656
-1.4,-5.5,51.6,2024-01-24 18:56:21,127.544764,34.9575491
-1.3,-5.4,51.6,2024-01-24 18:56:21,127.5448671,34.957408
-1.3,-5.4,51.6,2024-01-24 18:56:20,127.544659,34.9576872
-1.4,-5.3,51.6,2024-01-24 18:56:20,127.544764,34.9575491
-1.3,-5.1,51.7,2024-01-24 18:56:19,127.5445552,34.9578257
-1.3,-5.4,51.6,2024-01-24 18:56:19,127.544659,34.9576872
-1.3,-5.0,51.7,2024-01-24 18:56:18,127.5444516,34.9579665
-1.3,-5.1,51.7,2024-01-24 18:56:18,127.5445552,34.9578257
-1.3,-5.2,51.7,2024-01-24 18:56:17,127.544353,34.9581021
-1.3,-5.0,51.7,2024-01-24 18:56:17,127.5444516,34.9579665
-1.2,-5.3,51.7,2024-01-24 18:56:16,127.5442552,34.9582404
-1.2,-5.2,51.7,2024-01-24 18:56:16,127.544353,34.9581021
-1.2,-5.2,51.7,2024-01-24 18:56:15,127.5441584,34.9583801
-1.2,-5.1,51.7,2024-01-24 18:56:15,127.5442552,34.9582404
-1.2,-5.1,51.7,2024-01-24 18:56:14,127.5440518,34.9585215
-1.2,-5.3,51.7,2024-01-24 18:56:14,127.5440518,34.9585215
-1.2,-5.0,51.7,2024-01-24 18:56:13,127.5439424,34.958664
-1.2,-5.1,51.7,2024-01-24 18:56:13,127.5440518,34.9585215
-1.2,-4.9,51.7,2024-01-24 18:56:12,127.5438397,34.958809
-1.2,-4.9,51.7,2024-01-24 18:56:12,127.5439424,34.958664
-1.2,-5.0,51.8,2024-01-24 18:56:11,127.5437375,34.9589492
-1.2,-4.9,51.7,2024-01-24 18:56:11,127.5438397,34.958809
-1.1,-5.0,51.8,2024-01-24 18:56:10,127.5436294,34.9590876
-1.1,-5.1,51.8,2024-01-24 18:56:10,127.5436294,34.9590876
-1.1,-5.3,51.8,2024-01-24 18:56:09,127.5435222,34.9592282
-1.1,-5.0,51.8,2024-01-24 18:56:09,127.5436294,34.9590876
-1.0,-6.0,51.8,2024-01-24 18:56:08,127.5434138,34.9593708
-1.1,-5.3,51.8,2024-01-24 18:56:08,127.5435222,34.9592282
-1.0,-6.1,51.8,2024-01-24 18:56:07,127.5433067,34.9595155
-1.0,-6.1,51.8,2024-01-24 18:56:07,127.5434138,34.9593708
-1.0,-6.1,51.8,2024-01-24 18:56:06,127.5432032,34.9596573
-1.0,-5.9,51.8,2024-01-24 18:56:06,127.5433067,34.9595155
-1.0,-6.0,51.8,2024-01-24 18:56:05,127.5431009,34.9598007
-1.0,-6.0,51.8,2024-01-24 18:56:05,127.5431009,34.9598007
-1.0,-6.0,51.8,2024-01-24 18:56:04,127.5431009,34.9598007
-1.0,-6.0,51.8,2024-01-24 18:56:03,127.5428887,34.9600773
-1.0,-5.9,51.8,2024-01-24 18:56:03,127.5429974,34.9599377
-1.0,-5.1,51.8,2024-01-24 18:56:02,127.5427805,34.9602123
-1.0,-5.4,51.8,2024-01-24 18:56:02,127.5428887,34.9600773
-1.0,-5.4,51.8,2024-01-24 18:56:02,127.5428887,34.9600773
-1.0,-5.0,51.8,2024-01-24 18:56:01,127.5427805,34.9602123
-1.0,-5.6,51.8,2024-01-24 18:56:00,127.5426848,34.960345
-1.0,-5.3,51.8,2024-01-24 18:56:00,127.5426848,34.960345
-1.0,-5.5,51.8,2024-01-24 18:55:59,127.5425889,34.9604766
-1.0,-5.4,51.8,2024-01-24 18:55:59,127.5425889,34.9604766
-1.0,-5.5,51.8,2024-01-24 18:55:58,127.5423908,34.9607288
-1.0,-5.3,51.8,2024-01-24 18:55:58,127.5424905,34.9606022
-1.0,-5.5,51.8,2024-01-24 18:55:57,127.5423908,34.9607288
-1.0,-5.7,51.8,2024-01-24 18:55:57,127.5423908,34.9607288
-1.0,-5.8,51.8,2024-01-24 18:55:56,127.542212,34.9609818
-1.0,-5.8,51.8,2024-01-24 18:55:56,127.542212,34.9609818
-1.0,-5.6,51.8,2024-01-24 18:55:56,127.5423004,34.960855
-1.0,-5.7,51.8,2024-01-24 18:55:55,127.5421231,34.9611109
-1.0,-5.9,51.8,2024-01-24 18:55:54,127.5420383,34.9612315
-1.0,-5.7,51.8,2024-01-24 18:55:54,127.5421231,34.9611109
-1.0,-6.0,51.8,2024-01-24 18:55:53,127.5420383,34.9612315
-1.0,-6.0,51.8,2024-01-24 18:55:53,127.5420383,34.9612315
-1.0,-5.9,51.8,2024-01-24 18:55:52,127.5418765,34.961457
-1.0,-6.0,51.8,2024-01-24 18:55:52,127.5419554,34.9613456
-1.0,-6.1,51.8,2024-01-24 18:55:51,127.5418036,34.9615707
-1.0,-6.0,51.8,2024-01-24 18:55:51,127.5418765,34.961457
-1.0,-6.0,51.9,2024-01-24 18:55:50,127.5417339,34.9616787
-1.0,-6.0,51.9,2024-01-24 18:55:50,127.5418036,34.9615707
-1.0,-5.8,51.9,2024-01-24 18:55:49,127.5416766,34.9617862
-1.0,-5.8,51.9,2024-01-24 18:55:49,127.5417339,34.9616787
-1.0,-5.7,51.8,2024-01-24 18:55:48,127.5416092,34.9618883
-1.0,-5.8,51.8,2024-01-24 18:55:48,127.5416766,34.9617862
-1.0,-5.4,51.8,2024-01-24 18:55:47,127.5415467,34.961992
-1.0,-5.4,51.8,2024-01-24 18:55:47,127.5416092,34.9618883
-1.0,-5.2,51.8,2024-01-24 18:55:46,127.5414802,34.9620896
-1.0,-5.4,51.8,2024-01-24 18:55:46,127.5415467,34.961992
-1.1,-5.2,51.8,2024-01-24 18:55:45,127.5414132,34.9621873
-1.0,-5.2,51.8,2024-01-24 18:55:45,127.5414802,34.9620896
-1.1,-5.1,51.8,2024-01-24 18:55:44,127.5413523,34.9622793
-1.0,-5.1,51.8,2024-01-24 18:55:44,127.5414132,34.9621873
-1.1,-4.5,51.8,2024-01-24 18:55:43,127.5412917,34.962369
-1.1,-4.8,51.8,2024-01-24 18:55:43,127.5413523,34.9622793
-1.1,-4.0,51.8,2024-01-24 18:55:42,127.5412361,34.9624557
-1.1,-4.1,51.8,2024-01-24 18:55:42,127.5412917,34.962369
-1.1,-4.1,51.8,2024-01-24 18:55:41,127.5411768,34.9625296
-1.1,-4.1,51.8,2024-01-24 18:55:41,127.5412361,34.9624557
-1.1,-4.1,51.8,2024-01-24 18:55:40,127.5411188,34.9625978
-1.1,-3.9,51.8,2024-01-24 18:55:40,127.5411768,34.9625296
-1.1,-4.1,51.8,2024-01-24 18:55:39,127.5410627,34.9626592
-1.1,-4.2,51.8,2024-01-24 18:55:39,127.5411188,34.9625978
-1.1,-3.7,51.9,2024-01-24 18:55:38,127.5410196,34.9627121
-1.1,-4.0,51.9,2024-01-24 18:55:38,127.5410627,34.9626592
-1.1,-3.7,51.9,2024-01-24 18:55:37,127.5409774,34.9627554
-1.1,-3.8,51.9,2024-01-24 18:55:37,127.5410196,34.9627121
-1.1,-3.9,51.9,2024-01-24 18:55:36,127.5409381,34.96279
-1.0,-3.7,51.9,2024-01-24 18:55:36,127.5409774,34.9627554
-1.0,-4.1,51.9,2024-01-24 18:55:35,127.5408974,34.962821
-1.0,-4.2,51.9,2024-01-24 18:55:35,127.5409381,34.96279
-1.0,-4.4,51.9,2024-01-24 18:55:34,127.5408526,34.9628449
-1.0,-4.4,51.9,2024-01-24 18:55:34,127.5408974,34.962821
-1.0,-5.0,51.9,2024-01-24 18:55:33,127.5408102,34.9628583
-1.0,-4.7,51.9,2024-01-24 18:55:33,127.5408526,34.9628449
-1.0,-4.9,52.0,2024-01-24 18:55:32,127.5407603,34.9628561
-1.0,-5.3,52.0,2024-01-24 18:55:32,127.5408102,34.9628583
-1.0,-4.9,52.0,2024-01-24 18:55:31,127.5406961,34.9628484
-1.0,-4.9,52.0,2024-01-24 18:55:31,127.5407603,34.9628561
-1.0,-4.9,52.0,2024-01-24 18:55:30,127.5406252,34.962835
-1.0,-4.7,52.0,2024-01-24 18:55:30,127.5406961,34.9628484
-1.0,-5.2,52.0,2024-01-24 18:55:29,127.5405483,34.9628114
-1.0,-5.1,52.0,2024-01-24 18:55:29,127.5406252,34.962835
-1.0,-5.2,52.1,2024-01-24 18:55:28,127.5404691,34.9627791
-1.0,-5.2,52.1,2024-01-24 18:55:28,127.5405483,34.9628114
-1.0,-4.9,52.1,2024-01-24 18:55:27,127.5403793,34.9627451
-1.0,-5.0,52.1,2024-01-24 18:55:27,127.5404691,34.9627791
-1.0,-4.8,52.1,2024-01-24 18:55:26,127.540284,34.9627069
-0.9,-4.8,52.1,2024-01-24 18:55:26,127.5403793,34.9627451
-1.0,-4.7,52.1,2024-01-24 18:55:25,127.5401851,34.9626673
-1.0,-4.8,52.1,2024-01-24 18:55:25,127.540284,34.9627069
-1.0,-4.4,52.1,2024-01-24 18:55:24,127.5400803,34.9626287
-1.0,-4.6,52.1,2024-01-24 18:55:24,127.5401851,34.9626673
-1.0,-4.6,52.1,2024-01-24 18:55:23,127.5399715,34.9625866
-1.0,-4.5,52.1,2024-01-24 18:55:23,127.5400803,34.9626287
-1.0,-4.0,52.1,2024-01-24 18:55:22,127.5398563,34.9625387
-1.0,-4.2,52.1,2024-01-24 18:55:22,127.5399715,34.9625866
-1.0,-4.1,52.1,2024-01-24 18:55:21,127.5397364,34.962487
-1.0,-4.0,52.1,2024-01-24 18:55:21,127.5398563,34.9625387
-1.0,-4.0,52.1,2024-01-24 18:55:20,127.5396146,34.9624367
-1.0,-4.2,52.1,2024-01-24 18:55:20,127.5397364,34.962487
-0.9,-4.5,52.1,2024-01-24 18:55:19,127.5394852,34.9623862
-0.9,-4.2,52.1,2024-01-24 18:55:19,127.5396146,34.9624367
-0.9,-4.7,52.1,2024-01-24 18:55:18,127.5393518,34.9623356
-0.9,-4.6,52.1,2024-01-24 18:55:18,127.5394852,34.9623862
-1.0,-5.0,52.1,2024-01-24 18:55:17,127.5392205,34.9622787
-0.9,-5.0,52.1,2024-01-24 18:55:17,127.5393518,34.9623356
-0.9,-4.9,52.2,2024-01-24 18:55:16,127.5390935,34.9622224
-0.9,-4.7,52.2,2024-01-24 18:55:16,127.5392205,34.9622787
-0.9,-4.9,52.2,2024-01-24 18:55:15,127.5389719,34.962167
